Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
DQN,Simple Minimax,19,29,Player2,21,0.295
DQN,Simple Minimax,24,24,Draw,40,0.442
DQN,Simple Minimax,23,25,Player2,35,0.363
DQN,Simple Minimax,35,13,Player1,39,0.594
DQN,Simple Minimax,29,19,Player1,51,0.556
DQN,Simple Minimax,23,25,Player2,45,0.599
DQN,Simple Minimax,23,25,Player2,35,0.365
DQN,Simple Minimax,23,25,Player2,35,0.343
DQN,Simple Minimax,16,32,Player2,29,0.337
DQN,Simple Minimax,23,25,Player2,36,0.422
DQN,Simple Minimax,32,16,Player1,37,0.41
DQN,Simple Minimax,24,24,Draw,38,0.345
DQN,Simple Minimax,23,25,Player2,35,0.381
DQN,Simple Minimax,29,19,Player1,24,0.309
DQN,Simple Minimax,32,16,Player1,37,0.396
DQN,Simple Minimax,29,19,Player1,51,0.521
DQN,Simple Minimax,25,23,Player1,38,0.37
